2020-06-07 21:06:58,454 INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1591578330124_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@2d020ab5)
2020-06-07 21:06:58,849 INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
2020-06-07 21:06:59,355 INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-root/nm-local-dir/usercache/root/appcache/application_1591578330124_0001
2020-06-07 21:07:00,043 INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2020-06-07 21:07:01,338 INFO [main] org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2020-06-07 21:07:01,375 INFO [main] org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2020-06-07 21:07:02,347 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (lordgun.org, 2869)
2020-06-07 21:07:02,347 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4284)
2020-06-07 21:07:02,348 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11400)
2020-06-07 21:07:02,348 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,348 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3675)
2020-06-07 21:07:02,348 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5773)
2020-06-07 21:07:02,349 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (lj1036.inktomisearch.com, 68)
2020-06-07 21:07:02,349 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (lj1090.inktomisearch.com, 3860)
2020-06-07 21:07:02,349 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,349 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 9310)
2020-06-07 21:07:02,349 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 808)
2020-06-07 21:07:02,350 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5935)
